28815_2,Physically hurting innocent people is the opposite of what a religious higher power would promote people to do.,Emotionally hurting innocent people is the opposite of what a religious higher power would promote people to do.,and
31855_1,which we go stereotyping how the Muslims act,"In of the Quran, we need to realize that Christians act in the same",because
42279_3,The hijab actually takes that feeling away.,I thought it was incredible.,and
31444_6,Women cannot file divorces.,Men can file divorces.,and
16328_7,Our culture would be much cooler.,We will be able to have legitimate discussions.,so
32591_1,"Overall, I loved this class  it made me overcome a milestone in realizing that these girls love who they are.", have much confidence  wearing their Hijabs.,and
34635_2,believing in something greater is comforting.,necessary for many peoplebut not for some.,and
35668_1,Americans struggle with the fact that  Muslims are different from the terroists.,That is why there is  confusion bout the Islamic religion in our country.,so
25782_2, It made me realize that everyone over there are real people.,They are not that different from us.,and
25921_1,We in America are primarily Christian.,We turn our blind eye to the radical Christians all over the world.,Nan
25123_1,I feel like people just want peace.,That is why they are indifferent to which side they choose to support or oppose.,so
41550_1,Everything is going on with the Middle East.,We don't think about the people's lives there.,because
34225_4,Frustrated with the American government.,The lack of respect they showed for Bassim's family.,and
41038_2,People should talk.,People should learn.,and
23861_4,We may think they should broadcast news reflecting the situation there.,People simply do not tune into that.,and
32888_3,It can be taken up by us in Soc119.,It will bring positive change.,and
39517_1,The class forces you to challenge the way you think about things.,It has for me.,Nan
32672_2,I just really liked all of the points that you talked about, they just make much sense really just show how,because
41882_1,They were accepting.,They were understaning.,and
36339_1,"In the bombing, everything is lost.",We talk to this forgiving person.,and
39343_1,What I felt was utter sadness.,What I felt was despair.,and
32422_2,He lost family members.,He was injured due to this accident.,and
10424_2,It comes from rarely seeing people of color in the area one grows up in.,It can come from never seeing them.,because
29156_2,your changed perception about situation in Afghanistan after being exposed to other angle of war are well appreciated,"sadly, media can be deceiving sometimes",and
20095_2,I heard about the pain and sorrow he went through.,I learned that this is true even in the hardest of times.,Nan
41768_1,I always wanted a class where we were free from having to worry about taking notes fast enough. ,I always wanted a class where we could sit back. ,and
38356_1,I know Basim said that he went to school in the United States.,Basim had a lot of American friend.,and
28247_3,These people had as much to do with the tragedy as I have.,These people had their lives torn apart.,and
32783_2,I am glad it has been a part of my life and upbringing.,I do feel that people should have more of a say in their beliefs rather than parents guiding the whole thing.,Nan
34555_2,It just shows how strong these women are.,It just shows how much pride they have in wearing the hijab for their religion.,and
31204_1,What really bothers me is when innocent lives are killed.,When people with good intentions are murdered.,and
20048_2,They automatically have the idea installed in their head that the nation was built off these issues.,They still currently exist.,and
20532_1,Dr. Richards talks about how important dialogue is.,Especially between military personnel and civilians.,Nan
42086_4,he is not angry thanks to his religion.," he knows that he was lucky to somehow survive the tragedy , he should not waste his life being angry .",because
31425_8,The Bible says to do certain things.,People do them.,and
23213_1,I began to think.,I realized one of my first thoughts is war when I think of Afghanistan.,and
26973_2,It made me think about how things weren't able to fully be adjusted.,Its a shame I wonder what the outcome would be.,because
34806_4,America did to him and his family., was not what the American people had done to him and his family.,Nan
22786_1,The war relies on the interests of other countries.,Afghanistan just happens to be where these countries hash it out.,and
39681_2,She asked the question.,I was wondering the same thing.,and
38922_6,He chooses love., to move forward without harboring hate in his heart.,and
9354_1,The world is becoming more of a melting pot in terms of race.,I think the same thing will begin to happen with these values over time.,and
29934_1,Most who have this view on Muslim are christians,I do not think they take a step back realizing there are various hate groups in christian religion,and
41366_1,Some orthodox Jewish women wear long skirts.,They wear long sleeves.,and
30722_4, that we are going to use it  a general template give us a general sense that,"how to live our lives, it should only be seen in a negative light you use",and
10158_1,I think that we need to come to terms with the fact that a lot of the things that America has done in its past was wrong and immoral.,Stop trying to pretend that these things didn't happen and move on without addressing them.,Nan
16271_2,I have a wonderful family.,I have a safe home to live in.,Nan
32083_6,There are rules highlighting the person being in need.,He talks about drinking.,and
10061_1,"They have cities, cars, traffic, too many people, not enough roads.",People are getting frustrated. ,and
29008_1,I agree with what Ethan said.,"Ethan said:""trying tomake more connections in class"".",Nan
15707_1,Years of mixing races and cultures results in a diverse society.,It will only grow more diverse and more mixing occurs.,Nan
24792_1,Technology breakouts modify things.,The way that a society adapts to a new idea changes. ,and
32347_2,Multiple people were killed for absolutely no reason at all.,No one even heard about it!,and
32378_1,The more people you meet of other religions cultures the more educated,that understanding you become.,and
40453_1,Bassim is another great example of how peaceful people who practice Islam are.,he devoutly follows his religion.,Nan
31174_2,Until people realize that these books were not written to govern bodies of people.,There will continue to be strife and sides taken on this matter.,and
40669_2,I completely agree with that fact.,Here's the first thing that came to mind when his story was told.,Nan
32339_8,can relate on a personal level  that is whatshisname trying to do-show us that all of these people ,who hate in the name of religion arent even following that religion.,and
35359_2,If people were as courageous.,Forgiving as Basim.,and
32814_1, I think what really makes the class is Sam the professor," with his style of teaching, his open mindedness, his openness",and
22544_6,We have thousands of different ideas and thoughts.,leading to confrontation and world wide problems with people who claim to share the same religion.,because
34828_2,The world would be much different.,We can all sit down with one another.,so
34262_1,Sam having other girls of non-Islamic backgrounds try them on.,it was a really interesting to hear how it didn't affect them at all.,so
14958_3,I understand the point of view Sam is trying to present.,but it has some discrepancies.,and
30778_1,"At first, this concept was very hard for me to understand.",I was raised being taught that it was clear which way to act.,because
11108_2,That is why it is such a big deal.,That is why it is so hard to get rid of.,and
26633_1,There are so many Christians out there with hate.,They have taken the Bible,and
32376_2,They have such different beliefs.,This isn't even true.,because
42427_1,Basim was able to forgive those who wronged him.,He could not be brought down by them.,so
42368_3,The members of ISIS have been brainwashed through their environment.,The members of ISIS have been brainwashed to believe America is evil.,and
7663_1,I never knew how different people can be.,Going by how they compare something as small as their nose.,so
11387_2,I enjoy white privilege.,Why is it uncomfortable to me?,so
34317_4,Bassim has inspired me to be a much more positive person.,Bassim has inspired me to help those around me.,and
25652_1,We never took the time to consider what that place is actually like.,It's amazing how normal along with how similar it is to how we live today.,and
33741_5,He continues to live his life.,He continues to share his story.,so
15908_2,It all depends on what you were exposed to.,It also depends on what you were taught growing up.,and
41571_3,it gives us the resources to reach out.,to learn more about whats happening on the planet that we all share.,and
42316_2,Innocent people dying are not acceptable.,Countries need to step back.,and
21410_2,It may be due to body adaptations.,The body adaptations date back before the beginning of these sports.,and
14589_1,Genetic diversity is going to continue.,Genetic diversity is going to expand.,Nan
35400_1,Stacy asked the question that was on everybody's mind.,How is he not angry with Americans?,Nan
11936_1,This country was built by immigrants.,"It seems that as a country, we have forgotten that.",and
33102_2,its really easy to say oh he just did that.,hes Muslim all Muslims do that.,because
13602_3,We don't have westernized names.,Pretty much all Koreans and Chinese students at Penn States have a westernized name along with their original name. ,so
35529_1,There is alienation of Muslims in the US through the media.,There is separation of Muslims in the US through the media.,and
28255_4,It is especially difficult for them,Their country is always involved in war.,because
21536_2,It can be very traditional.,It includes harsh punishments in order to establish law in our system.,and
40274_1,"However, following this lecture, I will begin to see things from a different perspective.",I will be less susceptible to judging.,and
32368_1,After 911 it has been hard for genuinely respectful kind people who follow the Islamic religion.,They live in and outside this county.,and
36521_2,He says we need a new perspective. ,Now the christian community has an opportunity to look upon itself as Muslims would look over on us. ,because
39562_1,There are countless people in this world. ,People like Basim are just the ones we should appreciate.  ,and
12772_1,"Soon, like Sam declared, our world will only be filled with people of one type.",They will be of mixed ancestry.,Nan
16466_1,"Also, I think some people just do it. ","They are attracted to that person, regardless of their race. ",because
10609_1,You are going to look past their flaws.,You date them.,and
38171_2,Basim wanted to put the pieces back together for himself.,Basim wanted to put the pieces back together for his son. ,and
42343_2,Yet here he is smiling.,He talks to a group of 700 college students.,and
25450_1,Many American Christians have a strong belief of right and wrong.,Many of them were also raised religious.,Nan
8313_1,It was brought up.,The answer seemed quite obvious to me.,Nan
29572_1,"This is exactly what Sam said, during this lesson.",It brought my attention to every word said that day in lecture.,and
25707_1,It made a lasting impression in my mind.,I felt it needed to be discussed further.,and
38676_1,We should be allowed to eat shrimp.,We should be allowed to wear mixed fabrics which would be not allowed in a sharia country.,and
27519_1,The next time I come across a situation I'll look more closely.,I will use a lot more introspection.,and
32719_2,We are very similar.,The culture of the United States is blind.,so
8407_3,I do not express sympathy for those who believe that their race is in danger due to intermingling between races.,"When you're hard pressed to find people who look like you, try your country of origin.",because
8602_1,Address these issues in order to move forward.,Make sure the closed- minded mentalities are being demolished as the world moves forward.,and
35916_2,The Bible is open to people to interpret things themselves.,why do people go killing others using what they interpreted from the Bible?,and
15910_3,This is a norm in today's society.,People need to stop looking at mixed relationships as a taboo thing. ,because
38818_1,Someone who truly worships God does not harbor such hatred towards specific people.,Someone who truly worships Allah does not harbor such hatred towards specific people.,so
36806_4,We call an act of terror by another just a shooting.,It creates an unfair divide.,and
40679_3,Who were just trying to get.,Who were not greatly concerned with religion.,and
13349_1,"That being said, inner city kids are usually people of color.",That is why they are good at sports such as soccer and basketball.,Nan
38989_2,thats what he did.,eing angry  the rest of his life wouldn't do him any good.,and
41532_1,I'm glad.,He was able to overcome something like that.,and
30703_4,"all on the same level doesnt affect the way that we look at fornication, sodomy ",homosexuality all on the same level in the laws social culture that we live in,and
10471_2,It builds in., In my opinion I think it involves more of biological factors.,Nan
9884_1,Silence holds us back from revolutionizing/ evolving into a better society.,The conversation is important.,so
41586_1,"One day, Sam got a bunch of notifications on his phone. ",He found out that Bassims house had been bombed.,and
21295_3,But a place where people live their daily lives.,Just like us.,Nan
33083_1,"Wrong, evil,  twisted  it may be, my belief is that the only thing stopping ",people like Bassim  I from going insane  getting retribution through ,and
33725_2,people just try to interpret the Bible in a way.,it seems somewhat controlling of others lives.,Nan
9623_1,"I was not exposed to many different cultures, I grew up to accept everyone.",I find other culture's ethnicities fascinating.,and
39604_3,I think Basim's ability to not be angry with Americans after what our government put his country through is so powerful.,It demonstrates the power of religion.,and
11323_1,It's due to the evolution of the people.,It's due to the backgrounds we came from.,and
39403_3,The fact that he was able to let it go shows how forgiving the rest of the world is.,how amazing the rest of the world is.,and
38226_1,It was amazing to hear from a man.,Lived through the war to tell his story.,and
21149_1,To understand that these events are serious.,They are happening to people just like us.,and
37919_5,"She learned grieving happens in a set way, most times starting with sadness.","In grieving, anger follows sadness, moving to forgiveness and acceptance.",and
37938_1,Last time we tried to help Iraq. ,We went back on our promises. ,Nan
32749_1,This is where I saw how different religions connect through that, these similarities how the world may connect through religion.,and
8382_1,I realized that it is something we can all relate to.,"Most people I know that have Irish blood usually have freckles, like myself, my friends, including family.",and
24181_1,I can also agree with what Sam said.,People have small differences overall.,Nan
38496_1,I never thought that the U.S. would mess up.,I never thought that the U.S. would bomb a resident's home.,and
21996_1,"There was nothing of value there, everything there was worthless.",Nobody of a worthy social class lives there.,and
23999_1,I have attended Sunday School.,I have gone to church my entire life.,and
21370_1,I think we all know what we call that.,It's a dictatorship.,and
24098_2,We can move forward with ideas of kindness and acceptance.,It would be better than the hatred some people choose to express.,so
20963_1,Everybody is always looking for their purpose in life.,Rafi has found his by trying to create peace his country.,and
27582_1,This war is addressing sociopolitical issues within the infrastructure of the country we are in,soldiers are there for the purpose of facilitation of these improvement and providing safe and open dialogue,so
36667_3,All of us were so angered listening to what someone had done to him.,He had moved on.,and
28105_2,It was my first time hearing about Afghan culture from an American.,The American has actually experienced it first hand.,because
34170_3,His house was destroyed.,His family members were killed due to a mistake by the United States.,because
32407_1,I changed the people I followed from Typical Girl Days to the United Nations,"Politicians in  out of my voting party, NATO, Doctors Without Borders ",and
32539_1,Our thoughts are evolving.,Our ideas are evolving.,and
33256_4,It's how I view the whole Black Lives Matter issues.,It's how I view the police brutality issues.,and
39261_3,What they do has a huge impact.,People like my classmates.,and
29171_3,It allows people to learn about other races.,It allows people to break down stereotypes that surround some culture.,and
34789_1,I wish that everyone could hear Basim's story.,People in America need to learn different realities other than their own.,because
10063_1,He has two very cute daughters.,America is working very hard.,and
25898_1,"Given circumstances, its very easy to run into conflict.",They're viewed to be the bad guys.,so
14922_1,"If you had crooked teeth, you were put into a poor class.",You didn't have enough money for braces.,because
22693_1,"As a Jew, I have never read the bible.", had an idea from my experiences in life and people who I have been friends with that the bible was a book of teaching from God.,Nan
42086_3,he is not angry thanks to his religion.," he knows that he was lucky to somehow survive the tragedy , he should not waste his life being angry .",because
32861_1,Many Muslims are associated with ISIS  the Taliban ,that we generalize all Muslims to be like that.,so
40340_1,The constant incoming missile alarms is an existence which we could only see online in our guarded America.,The heavily armed soldiers at every corner is an existence which we could only see online in our guarded America.,and
41709_3,Basim in the fact that the United States lacks geography.,Basim in the fact that the United States lacks history teachings.,and
31799_1,The way that people practice this form of religion is up for interpretation.,There is nothing in the bible saying that you have to practice it in a specific way.,because
39805_1,I know that if I or anyone i knew had my house bombed by a foreign country on accident. ,I was offered two thousand dollar form of repayment. ,and
14811_1,I had some theoretical knowledge limited to the school textbooks.,I was never able to talk freely about it.,so
10837_1,These are just differences.,The differences should be accepted.,and
25125_1,This lecture was informative.,Soldiers need to study the culture.,and
31681_1,Sometimes it is taken more as a guideline to deal with everyday issues.,Sometimes it is taken more as a guideline to develop some sort of moral standard.,and
34087_3,These kids went out of their way to show theycare.,These kids are praying for our country.,and
32627_1,talking about the clothing openly showed me personally why it means that," they are proud of their religion,  why they see it a reminder to be a good ",and
31482_2, I think of war., I think of bombs.,and
36820_6,There are a lot of problems in this country.,The world would be solved a lot faster than the current rate.,and
10958_1,I found your response interesting.,It was very different from mine.,and
15819_2,Sam was talking about the black Italians.,I've heard this before.,because
11600_3,It is just how people are raised.,They don't know any better.,because
28831_1,We saw what Raffi has had to go through (the bombing of his house).,Raffi lost almost everything he had.,and
10036_1,Sam tells us the point blank truth.,Many people aren't used to hearing it.,Nan
30062_2,"my cousins had their bar mitzvahs, bat mitzvahs, communions.", I sat respectfully in the crowd wondered.,and
35879_1,Imagine everything important to you was ruined.,It would be hard to keep going.,so
27510_1,This is a very ignorant statement to make.,Obviously a whole race a people cannot look identical.,because
41367_2,They dress in formal clothes daily. ,They wear Yamikas. ,and
15049_1,I agree with what you said here.,White guys rarely have an interest in black women.,Nan
38838_6,These terroristic groups are spreading conflict around the Middle East.,Civilians fear these groups.,so
39128_4,we revisited the past with exactly how it happened with the same races.,it could lead to much chaos.,and
21062_1,There is mentality that it is just being okay with the ongoing war.,At least it is not us is a selfish and dangerous mentality.,because
12160_1,Even though the volunteers from the video were all African and had some similarities.,Each person was unique in different ways.,Nan
34539_3,It's disturbing to me.,I have no idea what's going on in the other side of the world.,because
23937_1,Bassim is a good man.,I feel blessed I was  able to listen to his story.,and
26622_2,They recruit.,"Then, they brainwash child soldiers.",and
16273_1,The slideshow Sam showed had pictures of a traffic jam.,He had shopping mall pictures too.  ,and
38706_2,He is not angry.,He knows our governments goal.,and
19953_2,Bassim was not causing any problems.,Bassim was living a normal life.,and
10118_1,I did not know that the external differences between humans is a fairly recent shift.,I found that very fascinating.,and
11822_1,"As a nation, I think we should educate ourselves first. ",We should notice our internal problems before evaluating other countries and judging them by the image we make for them. ,and
39375_1,Everyone should be able to put themselves in someone else's shoes.,"Once you truly do it, it can change your views on the world.",Nan
21862_5,They are trying to make it by with their pride.,and to minimize war and external problems.,and
27063_4,I believe in the bible.,It does not even hit me when God is mentioned.,and
9559_1,The sport can be played in all areas of the world.,People of all races are able to train their bodies to play the sport.,and
41911_1,It must have taken a lot of courage.,He kept these American friends in his life.,Nan
39303_1,This lesson on empthy.,The rest of the lessons taught in this class.,and
29124_4, my grandmother put up with a lot of shit., they both believed that they should never get a divorce.,because
34706_1,I didn't separate the two.,I never thought about it thoroughly.,and
34714_8,women who show off their bodies do  is they want to.,it should not matter what anyone thinks about it.,because
29538_2,who says something like taking a paper clip,asking the book its stealing is something rarely done.,and
33507_1,"This conversation, I have more empathy  respect towards people"," who is living in Iraq, other war zones around the world.",and
40918_1,"By doing so, we might actually be able to do at least one thing.",We could show those that are wrongly hurt that we are sorry.,and
13382_1,This can create a society that thinks more about race.,One that constantly looks for the opportunity to point out our faults.,and
37091_1,Its so easy to just be careless.,Its easy to not take the time to look deeper into the reality of things.,and
36279_6,I can see myself becoming humble to every kind of culture.,I can see myself becoming humble to every kind of idea.,and
20343_1,It is to understand that people from other countries are extremely similar to us and how we live.,It is to sympathize with others to be able to first ourselves better in their shoes.,and
42330_2,They were taught.,There are not bad at heart.,and
22906_1,"Without differences, we would be sheltered.",We would not be able to survive in the real world.,and
20713_3,Conflict is not always a physical interaction with weapons.,It can also be an internal conflict about strategy or a way of going about a situation.,Nan
37683_3,the stigma of being Muslim is hateful and extreme,this man attributes his ability to forgive to it.,because
25437_2,They have the same hopes and dreams that we have.,The only difference is that they live and grow up in a war zone.,Nan
32907_3,I won't think desert.,I won't think poverty.,and
33950_4, your life was destroyed?,I couldnt even begin to imagine how I would feel that it happened to me,and
36001_2,He was able to forgive people.,People had taken almost everything from him.,and
36231_3,They may take a stand,They may have more empathy towards others,and
29411_2, people are religious use religion to dictate their lives., I personally think it is best that people use religion to govern their personal lives.,and
30581_1,Thats why I find it hard ,to believe in Sharia law.,Nan
39805_5,I would feel extremely disrespected and hurt. ,I would no doubt think that the government was extremely corrupt. ,and
12353_3,A lot of our ancestors were brought here during slavery.,We have no record of who our ancestors were.,because
39418_4," do not judge people, know them first.",generalizing cultural characteristics gets in the way of our judgement.,and
39248_1,"At that moment, I realized.",It could have happened to anyone in a foreign country.,and
26470_2,The wounds of the past could heal.,We could begin to move forward.,and
41266_1,I am supportive of everyone.,I am accepting of everyone.,and
42097_1,His speech did make me feel extremely grateful.,I realize that life is amazing.,and
36273_3,I had no idea about his background. ,I would have no idea he had suffered such great losses. ,and
39226_1,He basically explained that he has encountered many Americans.,He basically explained that he has established relationships with many Americans.,and
29079_5, most importantly what we are doing to our world., the media does not show us the realities of America.,and
22968_1,"Hopefully now on, I will remember what I read is not the whole truth.",I should look beyond that.,so
11299_1,I also think its very difficult to ignore the books of Charles Darwin.,I think it's difficult to ignore his evolution theories.,and
37074_2,Bassim lost is something that would break people., people lose their minds.,and
8138_1,"Instead, everyone tends to focus on the negatives,",Everyone tends to make a big deal whenever there is bad situation with race.,and
19690_1,I think we do this. ,It's the easy thing to do. ,because
29624_1,African American don't play basketball because they are good at it,Caucasians don't play hockey because they are good at it,Nan
25433_1,We only rely on the fact that this is happening really far away.,It might not affect us directly.,and
30312_3,Muslim religion is much like our own.,Few change what is written.,so
42498_6,I celebrated many Hanukahs with my friend's families.,I celebrated Yom Kippur with them.,and
41029_2,Some of them are in our Soc119 class.,They would be shocked by what happened to Basam.,and
37681_4,Bassim lost all of his belongings. ,He has learned to forgive the United States for taking all of that away from him. ,and
9770_1,I agree.,It's important.,Nan
15084_1,There has been many events and conflicts now.,In the past that clearly shows the huge impact racism has had on everyone.,and
41189_2,He said initially he felt very numb and confused about all of the utterly terrifying and traumatic things that have happened to him.,A few months later he was angry for a little while,and
15153_1,We must embrace the good aspects.,We must embrace the bad aspects too.,and
21505_1,The houses that get destroyed.,The lives that get taken are from innocent civilians who had nothing to do with the war.,and
33453_2,Understand a culture is by getting out of the darkness.,Experiencing reality ourselves.,and
42410_1,We have to acknowledge both sides. ,They commit these crimes.,and
14958_1,They have two extremely large populations.,They have to diverse populations.,and
24042_1,Sam then mentions a strong argument regarding Donald Trump.,The argument can be used for other politicians.,Nan
32292_2,I can't imagine how hard it must have been to think rationally.,I can't imagine how hard it must have been to think that it's not the American people themselves who are causing it.,and
19588_1,"For instance, with international business, there are certain etiquettes. ",There are best practices when interacting with different cultures.,and
30934_2,Their lives became separate.,Blacks were only allowed to drink from separate water fountains.,and
24119_1,He was such a good man.,"He was educated, well spoken, courageous.",Nan
32571_1,There are many things that are,not even addressed in the Bible,so
33741_2,Bassam said he feels he was left in this world for a reason.,He continues to live his life.,so
40633_3,It is so hard to relate.,Sam makes it pretty easy to see the other side.,because
9567_1,"Reading articles, looking at pictures and maps only scratches the surface of learning about cultures.",The lifestyle that people live outside your own little bubble (wherever that may be).,and
15103_5,Differences are important.,because that is the same way I feel.,and
30834_6,There are many people out there with twisted mindsets.,Many people out there with twisted mindsets stand for something.,so
30737_1,This is the second week in a row.,I've been really shocked.,Nan
7546_1,This issue has become extremely prevalent with the recent events.,It has revealed the white supremacists living in the USA.,Nan
8070_1,I have started to pay closer attention to my friends appearance and their ancestry.,It is fascinating,and
35148_1,"I am an Eagle Scout, I have done a lot of exploring myself",hearing about his experiences in the desert was very interesting.,so
35036_1,I agree with you that this lecture by Sam stood out.,I never hear of the Establishment Cause either.,because
22276_2,They are out of our norm.,We do not take time time to put ourselves in the shoes of the soldiers or learn more about the wars we are fighting.,and
39886_1,I was a little disappointed with how the group took it., felt that it dragged on very long.,because
30582_2,It is just so hard for me to grasp a government style that is run interwoven with religion.,America has so many different religions yet none of them interfere with laws.,and
40458_2,He shared his feelings from the time that it happened.,He shared what he has done with his life since then.,and
14633_1,We recognize mixed race groups.,They are oftentimes lost within the strict racial barriers of the world.,because
29702_1,Your response about Native Americans is correct.,Your response about Native Americans is very unfortunate.,and
30149_3,"He created an idea regarding premarital sex, co-habitation, use of alcohol, women's rights, wealth, charity.","The idea covered the use of violence, killing in self-defense, too.",and
10054_1,"Other than this problem, I only see the benefits.",Good can come out of using social media in class.,Nan
9129_7,This is proof that we are barely different., we would not have as big of an issue with racism and social barriers.,and
35983_1,"In my post, I made a huge push for people to lead their own life.",They need to be more skeptical of everything.,and
41703_2,That was intriguing to me.,I pictured religion being important over there.,so
40222_2,This ignorance is literally affecting other people's lives across the world. ,We continue to make the wrong choice in our decisions. ,and
29740_1,I have seen both sides,they are not different at all,and
26342_1,Some people see a man from the Middle East.,They automatically believe that they are a potential threat.,and
42441_1,It was really nice to listen to Basims answer.,Basim's answer to all the questions everyone had.,Nan
14813_1,Hey Sean.,I agree.,Nan
41190_2,he had a close relationship with many American citizens,he knew that it was not in a lot of Americans best interests to destroy lives the way they had destroyed his,and
41265_1,I think we are kind of taught to fear Muslims.,This may be for good reason.,and
40058_1,"In former times, Sharia was interpreted by independent jurists.","They based their legal opinions on Quran, Hadith.",Nan
15388_1,It is impossible to tell the tone of the person who is posting.,It is unclear whether they are being hurtful or playful.,so
34285_2,No amount of money that can fix what has happened to him.,No amount of money that can fix what has happened to his family.,and
15818_1,It depends on which sports is most influential among your peers.,"It depends, more importantly, on your family members.",and
22639_2,Violation is based on its obsolescence.,The right to bear arms seems to be as in vogue as always.,and
16352_1,There's the true reason why people are dating outside their race.,It has become less of a problem.,because
33388_1,"However, speaking to a real person, who lost almost everything in this chaos, that ",was both mind-blowing  heat-shaking.,and
33501_1,Empathy is described  the ability to understand  share the feelings of ,another by Merriam Webster dictionary  that is really what this class is trying ,and
41867_2,I think my favorite part of this lecture was Sam giving one of the Muslim women a high five.,She said no.,and
31950_1,He lived for awhile in America.,He got to see,and
19961_1,I listened to definitions of forgiveness from all different types of people in the class.,Not a single person truly defined the word.,and
19554_1,I believe that this perception has been created by the media and by the movies.,Highlighting the negative aspects of life.,Nan
9524_1,Others there talked about race.,"By talking about race, they were able to create better racial equality.",and
28817_2,Don't promote hate groups,Promote peace.,Nan
21998_1,It's easier.,Most people agree with the default option.,Nan
35227_1,"He lost his wife, daughter, brother",I believe that is the saddest thing I have ever heard.,and
31038_4,We have all barely expanded our boundaries.,We do not know about other cultures around us.,because
9077_3,I want to love all religions,I want to understand all cultures.,Nan
27026_2,"They have families, with children.",The children also have hopes and dreams.,Nan
29124_1,My grandmother my grandfather met each other in the church., my granddad was an asshole to everyone in the house apparently.,and
31260_2,They are protecting themselves with weapons.,Whereas Rafi just tries to stay peaceful,Nan
8580_1,I am excited to learn about different beliefs and the people who believe in them.,It reveals how similar humans beings across time and space truly are.,because
40211_1,I completely agree., Bassim explained how much control the media has over what we see.,and
9972_1,"Studying for my ACTs, I found myself becoming more educated on topics.",I was simply remembering facts.,and
36090_4,I would never ask them why they wore what they wore.,I would never ask them what it meant to them.,and
28674_2,"Whenever times get tough, I know not to make excuses.",There are other people who have lost so much.,and
27177_2,"Controversy is almost inevitable,",It truly is hard to think that so much destruction is being done in order to resolve a problem.,and
11155_3,"These are the streets they live on, walk to school on.", and walk their baby carriages on.,and
31768_2,he continued talking about how a primary reason we,went there was to get this oil he compared that to,and
39399_3,I find him admirable when he says he believes he will return to his home in four months. ,I know I would not be able to return after such a travesty.,because
24252_2,Afghanistan gathers it's people.,They use ink to make their selection permanent. ,and
25443_1,Sam explains Islam Sharia Law.,Being just one of many ways of interpreting the Quran.,Nan
28608_2,They cant agree what Jesus meant.,Jesus said one thing.,and
40732_2,This helps you learn to grow an appreciation for others situations.,It helps to open your mind to the possibility that someone has it harder than you.,and
35406_8,They have strong faith.,It was inspiring.,so
12066_1,A case that does a good job of presenting.,This class is based on the pursuit of understanding the social dynamics between different cultures.,and
20164_1,I'm sure there are many others.,That is just unacceptable to me.,and
41738_2,I wish that every American could speak with Basim.,I wish that every American could hear his perspective.,and
32183_1, think at the heart of most religions is essentially just the,message of being a good person,Nan
27821_3,Engaging in other things denounced in Corinthians.,"Specifically the fornicators, sodomites, and the drunkards.",Nan
33619_1,Another point Sam made.,Sam was arguing about the bible.,and
41464_1,You cannot find all the answers in any of these books.,You do.,and
15230_2,We have man-made protectors from the sun and UV rays.,It is still fascinating to see.,Nan
32234_3,The Quran is a book of teachings.,The Quran is used to establish a system of law.,Nan
21098_1,Why do people have to put their lives on the line?,Why are civilians losing their lives?,and
7971_3,I needed to learn about other races and religions.,That was my driving force to take this class.,and
11076_1,The point you made about religion.,How religious people do not look at the scientific viewpoint.,Nan
39630_1,I love how we are learning about things that are actually relevant to our lives.,We don't have that disconnect with what is going on around us.,and
36674_3,He lost almost everything due to this country.,"He patiently spoke, answering everyone's questions.",because
35812_5,We walk around every day with rage towards someone.,We walk around every day with rage towards something.,and
27623_2,all things read and seen by us are subjected to our own interpretation,our interpretation aims to justify our believes,and
36991_12,forgive more not being angry., and having resentment to people who have hurt us.,and
10253_1,Don't ignore the topic.,Ignore the media.,Nan
39830_1,I do agree that it is eye-opening to see how the military really does treat other countries.,It is eye-opening to see how easily we  take lives from innocent people.,and
37513_1,"He started class with  the discussion of the tragedy that occurred on 9 11,",It was no surprise considering the purpose of this course.,Nan
21607_1, How can we stop ISIS?, The only action we seem to use is military force.,and
41649_1,I don't mean that it's OK to hold stereotypes towards other cultures.,What I'm trying to say is that the people of the press have responsibilities.,Nan
22312_2,This shows that maybe there is some respect between the two parties that cab help them find a middle ground.,They can stop the attacks on each other.,and
25297_2,"Look at the NBA, the NHL. ",There is diversity throughout the leagues.,and
42169_2,How I judge others based on race.,On cultural differences.,and
39631_4,there were major acts against humanity.,millions of people were murdered really puts into perspective just how minuscule.,and
40272_3,I as well read A Thousand Splendid Sons.,I have dealt with divorce from a personal level as well.,and
12470_1,I always thought People should admit that slavery was a complete atrocity.,It really only happened because it could.,Nan
15917_1,I did find it inspiring.,I heard Rafi's reasoning behind continuing on with his work.,Nan
42012_2,Mosul can find solitude and tranquility.,Other countries who have experienced the worst of downfalls can find solitude and tranquility.,Nan
29194_2,who is the definite meaning that Quran,It wants to understand.,Nan
31462_1,"It is even more important that we understand the culture, customs, that", courtesies of those countries that we deploy to.,and
37061_2,People have had horrible things done to to them and the people they love., they didnt take the route of forgiveness like Basim did.,and
36715_3,I think a lot of people need to be reminded of the fact that not everyone will think the same way as you.,That is OK,and
22877_1,This helps them to be able to kill people.,They do not feel as intense emotions while fighting.,and
42424_1,He decided to stop being angry about the awful tragedy that happened to his family.,He moved on with his life. ,so
19344_1,"They want to impose laws on abortions, sex education, teaching evolution in schools, and so many other issues.",This is based on religious reasons in fundamental opposition to the constitution.,Nan
22178_2,People are just posting some constructive criticism of an opinion.,The engagement in our lectures is off the charts.,because
33213_2,The media is  mostly to blame  that they seem to cover a ,terrorist attack to a significanly larger degree  a Muslim is responsible ,because
41725_3,He could have decided to hate America forever.,He finds solace in our country's people.,and
